reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,replyAt,appVersion
a758fa29-40e0-4845-95d5-f98a7de35e12,zodingpuia ralte,https://play-lh.googleusercontent.com/a-/ALV-UjWA0XovW3QOMU0x33Kh_mUOolGB-j46RXqPefrMvM3ZgqSC3IU,i love this but to many add and yu canf even pick the somg you like and then just listen you have to listen ti tha podcasts firsft j hope they try to fix this,2,0,,2025-08-31 23:30:38,,,
a0425162-7fe9-449c-bcf4-174766ca6145,Amit Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVpHrncHjJ8MS1vF2pdPcpRXY8TtwJgwC_dDykpsHYLFaSWTAcl,bahut add aata hai,2,0,9.0.74.1121,2025-08-31 23:28:37,,,9.0.74.1121
14459e74-010d-40c9-b3bd-9adf2c14b95d,partho narzary,https://play-lh.googleusercontent.com/a-/ALV-UjVXiGO04CAl5g2A8HiTkYEaOBt3C-BC_-Vt7zfD7Fjb9ZgwiHL4,"too many ads, they even removed a basic feature to play previous song",2,1,9.0.74.1121,2025-08-31 23:23:59,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,9.0.74.1121
04f3736e-69dd-4169-b802-4bcce41f8798,Radivoj Markovic,https://play-lh.googleusercontent.com/a-/ALV-UjXGO2Onq6s_3QZyV-NGYSF8zhdYL-jxjUhIqkE-l16pukkqKUs5,"This ""hide from this playlist"" option sucks big time. I want certain songs not to be played ever again, and not only on ""that playlist"". Useless and very irritating option. Luckily, I gave up the premium option, and I'm trying to collect physical copies of my favorite music.",2,1,9.0.74.1121,2025-08-31 22:33:05,,,9.0.74.1121
537d8308-b41c-4828-8e31-3b1b95a1b876,Kartik Jaiswal,https://play-lh.googleusercontent.com/a/ACg8ocKvjI153Nn2jjiW4QmR-p4TerNSKTQhx8ZXRztJvqittXJrOw=mo,ok ok,2,0,9.0.74.1121,2025-08-31 21:02:12,,,9.0.74.1121
eaea9dfd-b9df-4c13-ac09-21164a327c22,P Martikian,https://play-lh.googleusercontent.com/a/ACg8ocKHewxgvCojUGkbuN3gZiJObZop6aQYxxoe-9njci84PlQeZg=mo,"I created new account and I use it from another country and it logged me out of the app after day of using AND when I try to sign in, they write "" wrong email"" and when I write my login, it keeps telling me this one doesn't exist. App is deeply unstable, and obviously every account i create - i lose access too automatically. Fed up",2,0,,2025-08-31 20:37:02,"Hello! We suggest visiting our Support Site at http://support.spotify.com. Just search for ""Can’t log in to Spotify"" for the next steps. If you need more assistance, don’t hesitate to contact our Customer Service. Just search for ""Contact us"" on the same support site. They'll be happy to help.",,
b5b65da7-2eba-4db8-8296-d82039dcdd3a,Haroon Khan,https://play-lh.googleusercontent.com/a-/ALV-UjUgHozstr2fy8F_1iqX9jhMB3YLa9lzBi_HpnzrR4qKGhjkg3BI,"it plays other than songs in your personal library! the developers should really work in UI UX. if I click to play my library, why its not understanding the command despite of auto suggestions off.",2,0,,2025-08-31 20:19:28,,,
5313264a-9fe0-43e5-a66e-9daeec60e89c,Mahima Kolliyavar,https://play-lh.googleusercontent.com/a-/ALV-UjVu2oGKijHhRrMSVDOOw9V3XHf5POvjGFkPYm10neQO-IJx2044,"This used to be my to-go app before, I used to play so many songs and used to enjoy my experience but the ""money-begging"" is real. I used to get so many ads about downloading premium, but now it's gone too far. What do you mean if I download premium then only I get to play music?! this is ridiculous!! I'm going to delete the app after this and download another app, Spotify if you keep doing this you're going to lose you're audience.",2,83,9.0.74.1121,2025-08-31 20:00:41,,,9.0.74.1121
ab788375-4ed7-4870-a805-f8dcb672eeac,SANTHOSH “M.SANTHOSH” M,https://play-lh.googleusercontent.com/a-/ALV-UjU7zc_buVxG1foDXuJhGaiMhC2aydh-jDMndM4ccoVSYaHf6mWL,super experience,2,0,9.0.72.967,2025-08-31 19:51:10,,,9.0.72.967
084d08ca-1745-4bd3-8251-c66241188495,Jessie Cunnington,https://play-lh.googleusercontent.com/a-/ALV-UjU50AZvljvKqsFJBNIunojhzIW7DPjBZivLRV4YSVKXI6Yd91-G,"it does most of what it advertises, but the ai is everywhere, some songs of mine have changed a lot since i saved them without any notice, and the shuffle ignores the other 700 songs in my liked. also why is there classical music in my discover weekly?? i like anime music and tiktok songs???",2,2,9.0.74.1121,2025-08-31 19:38:32,,,9.0.74.1121
88e2d9a5-4fef-44c6-988e-29d9192e5df9,Wawan redjeep,https://play-lh.googleusercontent.com/a-/ALV-UjWDKKc3oC57Ik7pKfx7ZelaFcNUjpz-OyVvZ2mM-7nUIM2v_sORsw,aplikasi aneh...mau bayar premium. sdh isi e waleet malah eror....,2,0,,2025-08-31 18:49:43,"Hai. Kami ingin mendapatkan lebih banyak informasi mengenai hal ini. Jika Anda memiliki waktu, silakan hubungi Layanan Pelanggan kami di support.spotify.com. Cukup cari ""Menghubungi kami"", dan mereka akan dengan senang hati membantu.",,
3f8a755c-5e27-439a-87f2-66ff51fb5e9a,Kevin,https://play-lh.googleusercontent.com/a-/ALV-UjXGIZExIqYUnNEKVFutJxUouIf8xiiDU-JJvctnehYEAZL_L9s2,"Well , I love this app , but is it really worth paying for? I mean the latest update doesn't work when connected between two devices and also Sheer verification isn't working at all",2,1,9.0.74.1121,2025-08-31 17:37:43,"Hi Kevin. We appreciate you sharing your thoughts. We'd like to get some more info about this. If you have the time, feel free to reach out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
a8394e19-68c1-4d3b-86d2-afcb2d90886a,Precious,https://play-lh.googleusercontent.com/a-/ALV-UjWclOh_HXLO7IKrQnTavJLU2Q0XvyZFopDtKMlZti8ShxbmXwIH,It's good and loving the songs,2,0,,2025-08-31 17:32:54,,,
4396de5f-fc5c-4112-937e-a667a00760eb,Reyansh,https://play-lh.googleusercontent.com/a-/ALV-UjWJIQtBr1IOiYJFXzcZqVtdSIGPdXaX4MfSaRauqapguIxtkz0,You must show music videos in your premium. Thanks!,2,0,8.9.76.538,2025-08-31 17:32:11,"Hello! We value your feedback and are always looking to improve user experience. Please try a quick reinstall and ensure your device's OS is updated. If the issue persists, contact Customer Service at support.spotify.com under 'Contact Us'.",,8.9.76.538
585666e9-3e0a-4a89-979b-7b1b92818402,Panna Fogarasi,https://play-lh.googleusercontent.com/a-/ALV-UjXVHBLTUAFK-wgice3gFN72OPP_jl9b3z4KZuMUfPVj69tfOeJ_kA,"Relatively decent music app with a lot of features i like ; I pay for premium but insanely laggy buggy and has slow servers. It is struggle to even open a song's profile often, let alone put it on queue, pausing the song, skipping the song very often. All of these cause the app to be slow? Basic features don't work, I can barely do the things i am paying for because its THAT laggy and slow, no matter what internet I am in. I also need the liked one songs easier removal to be back!",2,2,9.0.74.1121,2025-08-31 17:02:58,"Hi. Could you check if you currently have the latest OS version on your device? If not, we suggest to update it to the latest version. If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
aa9fa6e8-87ff-4658-80e7-893f2f65d439,Lunga Junior,https://play-lh.googleusercontent.com/a/ACg8ocJTYDRi81jTp1yrFuJU5HabJXeyf2zYaMtYmrwUWcTnYYZw3g=mo,It good but needs to show liryics,2,0,9.0.68.632,2025-08-31 17:00:35,"Hi. To view Lyrics, make sure you're not listening on Offline mode (the feature is only available with an internet connection). For further assistance, you can give our Customer Service a shout by going to support.spotify.com, and searching for ""Contact us"".",,9.0.68.632
41cbd786-c002-404e-b5c1-7349884100dd,Afra Asadi,https://play-lh.googleusercontent.com/a-/ALV-UjXg7RyEHgwYZfA_hInjUtexTEUCTiDNY4qg1lgLJ3UXun7Xq8cN,"I've been using Spotify for years and it was my favorite app, until I installed it in my new phone and now I can't listen to any song, skip, or make a Playlist. I can only listen to a few seconds of the song. I love Spotify and I really want this to be fixed cause i can't buy the premium in my country. pls fix this issue I need Spotify in my daily life",2,1,9.0.74.1121,2025-08-31 16:19:27,,,9.0.74.1121
c193d834-1e7d-4416-9194-9be35848a9fa,Mamatha KS,https://play-lh.googleusercontent.com/a-/ALV-UjV3hyL0bCWW0aJVzOPxfmKvvXBzLnno0FXp4KiQdaHIfRSi-GJP,I love it,2,0,9.0.68.632,2025-08-31 15:24:22,,,9.0.68.632
cd1ef1a7-83ca-47f0-ab29-6f2610b4f6f9,Prabhu Sriram,https://play-lh.googleusercontent.com/a/ACg8ocJRw0-bE_DtYy7tTwWruQklTd8144Ixq-bMgyof4EEJq64l6Q=mo,"Promotional notifications should be a separate category and should not be under the ""now playing"" category",2,0,9.0.74.1121,2025-08-31 13:33:40,,,9.0.74.1121
584ff74e-4b83-444e-827a-1988f1018529,ROMITH PATEL,https://play-lh.googleusercontent.com/a/ACg8ocIsbsTDsyx_caIhRBUb9F380_P9l-SfochRNCV7PrWx6yp1Ug=mo,lots of add,2,0,,2025-08-31 13:12:07,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,
6ced2262-a4f8-4e26-beb3-4642548eb57a,Isaac Yang,https://play-lh.googleusercontent.com/a-/ALV-UjW10C9XDTcRKWcLXCwb6yjLfeNk_vD1F12OLyTV-6exC8WYZSM,"This app is rubbish. It was working well the first few months, but it slowly turned annoying. While listening to my playlist, it would play a random song, not in that playlist. it really annoyed me. also the amount of ads, and the limited skips. Garbage. I tried to us it again just now, and it's not even playing my playlist. that'd complete bull and stupid garbage. this app is stupid. fix it, PLEASE. it's so stupid.",2,1,9.0.74.1121,2025-08-31 12:50:46,,,9.0.74.1121
dcc052e9-ec5f-4f20-9453-2609127007e4,Armond White,https://play-lh.googleusercontent.com/a-/ALV-UjWi-CYw9AJUXPbLJmfkDFIR0NHhX6V7RKkjObamn0p1md1tuDX6,DJ X is louder than the music please adjust 🙏,2,0,9.0.74.1121,2025-08-31 11:57:30,"Hey there! We appreciate your feedback. It looks like other people feel the same way. We'd recommend adding your vote at community.spotify.com. Just click Menu > Ideas and search for ""DJ X VOLUME IS WAY TOO LOUD COMPARED TO REGULAR MEDIA"".",,9.0.74.1121
fc42f9ea-fe3e-41ae-8488-4d3ffaba4195,Ayush Kumar sahoo,https://play-lh.googleusercontent.com/a-/ALV-UjWpPa4w0kZbTlP0dcxaIOuhuP1Q6t8HRkChxUj4b-CR45LDhZK9,app is good but yeh pura free nahi hai or to bar bar ads bhi dikatha hai bolta hai ki ads nahi cahiye to paise dekar add free karalo matlab premium lelo after using this app i was very disappointed 😞,2,0,9.0.74.1121,2025-08-31 11:39:38,,,9.0.74.1121
708b577e-27b1-4bb5-a940-f8cc559664f7,Min Kim,https://play-lh.googleusercontent.com/a-/ALV-UjVXCWVaDmcccnt8dUTmKV5dbbivIjYuUu03YTGV36EVLAv_VvGE,"app is glitchy at times, keyboard doesn't slide up to type. please bring back the mic feature to be able to speak a song while driving",2,1,9.0.74.1121,2025-08-31 05:47:37,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, reach out to our Customer Service. You can find them by heading to support.spotify.com and searching ""Contact us"".",,9.0.74.1121
4d9f25ed-5b3d-4174-8a0a-67ee4d546c15,Bryce Allen,https://play-lh.googleusercontent.com/a-/ALV-UjWiS_EXikaRV5MZEakyHqpyTeI_eqClAtIr-RK9NoJJ49izzYbdLQ,"This app once provide the greatest music streaming experience imaginable. There is still a great selection of music (despite the other issues with their business model). In 2025 however, the app is downright terrible. Mine has not worked properly in months. It simply does not function. I cannot search, add songs to playlists, view my liked songs, see playlists, change devices, any of it. This app is coming close to being unusable.",2,1,9.0.74.1121,2025-08-31 04:18:55,,,9.0.74.1121
b23fa9fe-fbea-4b46-9029-2406d8920ac4,Toji Fushiguru,https://play-lh.googleusercontent.com/a-/ALV-UjX9KAZHjUeBp7DRWdAZQ0jBptnXRMPNnfrOisM1XdW4W4tGVKBl,why can't school students can't get Premium,2,0,9.0.74.1121,2025-08-31 04:03:55,,,9.0.74.1121
96023595-33f5-4931-9951-46e0479ac50d,Alex Junker,https://play-lh.googleusercontent.com/a-/ALV-UjU2mkqEDQbECSn21BAOjViyAUNm8fF-yV2Tc05U0TZSesPXg6lw,"Nach einigen Jahren Premium suche ich nun alternative. Brutal wie schnell es Berg ab gehen kann. ohne Abo ist die App nur Schrott. Die Preisanpassung auf 12.99€ ist nicht tragbar. Dazu die nutzlose Download Funktion im Abo, denn eine konstante Internetverbindung ist ""Pflicht"" solange man nicht den Offline modus manuell einstellt der die App enorm einschränkt und nach 30 tagen neu ein zu schalten ist. es reicht schon etwas schlechter empfang damit das Playback pausiert wird.",2,0,9.0.74.1121,2025-08-31 04:03:10,,,9.0.74.1121
cedf9c04-8884-42e2-a204-21f6a767da36,Uday,https://play-lh.googleusercontent.com/a/ACg8ocJ-O9bMF5iAZJ8ZRfgtONS1hhpAjZnn2iD5OGnoArMwwXtmgw=mo,"they reverted the annoying changes made in the past (forced shuffle, unable to add song to queue, adjusting seek etc.) the experience is now bearable, would never have purchased premium after the above mentioned predatory changes but now i am considering getting it. Edit- I was wrong sadly, it's getting worse day by day for the free users, it's decent experience if u get the premium.",2,0,,2025-08-31 03:31:35,,,
cf6eb1d7-f046-49bd-9952-f00ca10a2016,Lewis Mirie,https://play-lh.googleusercontent.com/a/ACg8ocKegVF71rumpLrsHDLokTgMze6JfCVdHfMm5KJoNjezMSHqU4Ts=mo,fix the double tap search button to pull up keyboard,2,0,9.0.74.1121,2025-08-31 03:24:06,,,9.0.74.1121
b3e8ade4-9c9c-4b7c-959d-09413ef708a6,María Alejandra Chaparro Cossio,https://play-lh.googleusercontent.com/a-/ALV-UjUNhtHYW4mwIBQDYj84k9vGcXGLmZHJX4srqDkp4AXbwVtcWcs,"Es súper buena ya que tiene variaciones músicales, siempre tiene la música que quiero. Pero sus problema es que tiene un límite para elegir las canciones o saltarlas (si hago 6 saltos por día, no me deja elegir la música durante las próximas 24 horas) siempre está aleatorio, y la cantidad de anuncios es muy cansona porque cada que termina una canción (o incluso a la mitad de una) me aparece un anuncio que promociona Spotify Premium, si no me suscribo en Premium no me deja vivir tranquila.",2,17,9.0.72.967,2025-08-31 03:00:24,,,9.0.72.967
458253e6-87ca-4f5f-bd35-350618b99a40,Jamie,https://play-lh.googleusercontent.com/a-/ALV-UjXQeqpEtnbJrrmCOs5fIT5-EknwFCSpsPKm3GTGnYgRh1dI72ek,"this app sucks. when you use up all your skips, it takes ages before you can skip again. and when I'm at school with 4 bars it stops working/plays without the audio. do not recommend this app. Apple music's better. no offense 🤣✌️😝",2,1,9.0.74.1121,2025-08-31 02:54:00,,,9.0.74.1121
25569cd0-ad8d-4c3f-98d8-f805953df61b,Lincoln,https://play-lh.googleusercontent.com/a-/ALV-UjUb2it_yf8BRN85JDN4qq7otYWpmTnSk6tbmJ8pZwJ7-lxFgWeY,premium is great im not rich so i dont got it i hate ads,2,1,9.0.74.1121,2025-08-31 02:36:40,,,9.0.74.1121
da11f3f3-2e67-4e9f-b27a-6d6f95ff6c7e,Om Vankhede,https://play-lh.googleusercontent.com/a-/ALV-UjW29xNZeWgcOOB11DQLXirGY1gEMrM5Ebi9V2RExihal0QGOZY,"i would like to say that , don't use this app , after 2 songs , "" purchase our premium"" literally they became a banger and asking our to give them money by premium , i listened ads more than songs .",2,0,9.0.74.1121,2025-08-31 00:50:29,,,9.0.74.1121
6715b6b6-9eb0-4cf9-84c5-8808df6502b8,#ANIME KING,https://play-lh.googleusercontent.com/a-/ALV-UjV6NNuV6NNU3OIVURv8s8qjpzrR0DA6z1-9LpB0Dn0hQZdHvak,the app keeps crushing on my Samsung galaxy s9+ fix it ..,2,1,9.0.72.967,2025-08-31 00:18:34,"Hello there! It seems that you're having technical issues with the app. Have you tried a quick reinstall? If the same issue persists, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”.",,9.0.72.967
7a4b9cf5-ec17-46c8-a1bc-5e895d28159e,Bryan Rose,https://play-lh.googleusercontent.com/a-/ALV-UjUtJGf2q-a7lfyYuUnGMDlDvnlZM3IOZpg7l_JkvYatcp63NX0uRQ,"Fails to remember the last episode of a podcast you are listening to. When it restarts you have to navigate and find what you were listening to previously. If it is an episode that is an older recording, it can be hard to find. Very inconsistent in tracking last played....",2,1,9.0.74.1121,2025-08-31 00:18:09,"Hi! We're always looking to make some improvements so we really appreciate your feedback. Have you tried a quick reinstall? If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
0614e9d2-1a9e-414c-b522-1e29570c6758,Shakuntala Dhokhe,https://play-lh.googleusercontent.com/a/ACg8ocILdHEF28y_TVA4Ezpar-2aPg2w1JCjcGOA5RyvZPKGBNCLMA=mo,Nas,2,0,,2025-08-30 23:08:49,,,
3e685451-83b3-4480-81cd-8cc96738d675,Israel Adekunle,https://play-lh.googleusercontent.com/a/ACg8ocJYzbskK0ZIOuA9pZgnUwyJEHcRKcVPMyqLznUr2eKeBaFYIw=mo,not bad and not good,2,0,9.0.48.380,2025-08-30 22:59:46,,,9.0.48.380
b2385d37-b61d-4263-9ca8-7addbf89fd8f,Quid Consultancy,https://play-lh.googleusercontent.com/a/ACg8ocKCRC2d0vgB9nqvWUzftk4D8Z5HxmZWz8VOr3jK8TIrn431e4Y=mo,fairly good app,2,0,9.0.68.632,2025-08-30 22:47:21,,,9.0.68.632
be8d98ae-814f-4871-b84d-9f96582145ad,Miguel Diaz,https://play-lh.googleusercontent.com/a/ACg8ocLgVu1m8VTW87MOuVNnY1OIMcCYp_ffg01QGVjwvxEnNkbQVg=mo,"The app was fine, but now you have limited skips? I just want to listen to music because on what I want to listen to, not get a small listen from the song.",2,0,9.0.74.1121,2025-08-30 21:04:34,"Hi! If you’re on our free service, you can only shuffle music on certain Spotify playlists such as those Made For You. For full control, we recommend checking out our Premium plans. If you've never had Premium before, you should be eligible for our trial. You can also check out other deals by heading over to spotify.com/premium.",,9.0.74.1121
de596a4d-fd7c-4ed8-8f97-8c7472cad6ec,Manas,https://play-lh.googleusercontent.com/a-/ALV-UjXZBHrb34-0LakPLBkv0oVj-A9SAuE7pp5r7reHhNGzMFL2N6D_,too many ads,2,1,9.0.72.967,2025-08-30 20:30:46,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,9.0.72.967
38b2396a-e7ed-42fa-8c4a-606a43f49536,Zuzana Gabris,https://play-lh.googleusercontent.com/a/ACg8ocLz_0SkYwUItziscDnNKXYlb_u8i_Z3chGJMuI7yXkvZsmbku4=mo,"Cada vez más anuncios en la versión gratuita, ya no es como antes. Suscripción Premium con subida de cuota mensual que no todos pueden pagar. Además me regalaron de Adidas un código para premium y Spotify lo rechaza...",2,0,9.0.74.1121,2025-08-30 20:29:08,,,9.0.74.1121
5b390c2d-e3e9-4d26-befd-d419d2abc3b5,Kronprinz Erzherzog Rudolf,https://play-lh.googleusercontent.com/a-/ALV-UjUEfL8Wv3EiZ79tENB4Y0kA-q-gXchSw0a9twLLKq1CzGW7pn0,"the sound on sporify doesn't work. It works for like 2 seconds, then goes mute despite my volume being all the way up. I've closed and reopened the spotify app and nothing. I even closed my volume booster to see if that would help, but nothing",2,3,9.0.74.1121,2025-08-30 19:47:52,"Hi. Have you tried a quick reinstall? If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
ea7981e8-ce7f-43f6-a580-fe8908c897fb,Jesus Victor Luistro,https://play-lh.googleusercontent.com/a-/ALV-UjVFvIJCDbST9Zh3RgzfV6rIrH_0ECE2ix-sxrlvWwCZPO1pn_U,"WHY are they trying so hard to make us buy Spotify Premium like how HUNGRY are yall for money????😭 it was bad that they removed shuffle and repeat (it's such a basic thing it should be free but I can bear), made more ads in between fewer songs (ads are ok for me but still), you can't skip to a specific part of a song (idrc abt ts one), but now we can't choose songs anymore??🥶 Bro they just making the free version hell atp just make the app paid 💔 Update: WHY are there ads after EVERY. SONG.🫩",2,2,9.0.74.1121,2025-08-30 19:41:15,,,9.0.74.1121
b85ce648-35a3-4c2b-b04d-f1b3ab13afb6,roadHobo (bit_ov_mem),https://play-lh.googleusercontent.com/a-/ALV-UjUG2f-orLpjiD2ROsVgrDdJVyrnyXWaI_TPlr7CC2ABzbOGsTRA,2 stars due to this app automatically playing something on any Bluetooth speaker I'm connected without my permission,2,1,9.0.74.1121,2025-08-30 18:27:59,"Hello there! It seems that you're having technical issues with the app. Have you tried to check if the app is updated to its latest version? If the same issue persists, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”.",,9.0.74.1121
d6bdc68b-71a5-45df-9a0c-013836c38a94,Annika Gaimer,https://play-lh.googleusercontent.com/a-/ALV-UjUHOL2Gn-2PTkwC1sli41EwzzCLFCZfHJLjtPhUL3O-bzIB_pWH4Q,there is something wrong with instal on my computer?!,2,0,9.0.74.1121,2025-08-30 17:46:22,"Hi Annika. We'd love to get some more info about this so we can look into it for you. If you have the time, give our Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us"".",,9.0.74.1121
5a587d8f-c04f-47bc-a092-4c4578188858,Maymunah Mustapha,https://play-lh.googleusercontent.com/a/ACg8ocJgXXSOlk5MsekXxA-8uFTBagtT5UjC0S2JsR3E0vYaS7cVGQ=mo,it really crazy 😧 why do you keep playing me the wrong song saying I have to wait for the one I want,2,0,9.0.62.622,2025-08-30 17:37:16,"Hi! If you’re on our free service, you can only shuffle music on certain Spotify playlists such as those Made For You. For full control, we recommend checking out our Premium plans. If you've never had Premium before, you should be eligible for our trial. You can also check out other deals by heading over to spotify.com/premium.",,9.0.62.622
8aceceb4-a671-4ae4-b425-429288b6828a,yo,https://play-lh.googleusercontent.com/a/ACg8ocJBjM11go4D4ZzZbed1MU4fLbxsZYJVmahV3A7ou9R4mh-6Tw=mo,"wft i cant share the link of a song, it turns unsupported browser?????, also you guys put too many ads, thats pmo sb",2,0,,2025-08-30 16:53:12,,,
cbdb436a-14a9-42df-a680-4707e5635d65,Marissa Pabia,https://play-lh.googleusercontent.com/a/ACg8ocLZj-pQhkssbByoyn3jhE_oPXuJk75ee1GoC1VyuYh3yGGerA=mo,very good,2,0,9.0.74.1121,2025-08-30 16:09:03,,,9.0.74.1121
33f45113-0ce2-49f7-af2b-9670c6b2a1ee,51Sunny Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKueJno_GVGu9oUQTlW3G4nchb6WxP_-rjdOYBJ2fHg6S-Z4Q=mo,Man you are forcing me to get the subscription and not letting me play the song of my playlist this is not right,2,0,9.0.74.1121,2025-08-30 15:48:58,,,9.0.74.1121
c23fe091-8590-4845-bd6f-8b44d3d8c351,reet Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjUC9nl3cOOooztLjNrBA5MPYwZw4GXHp-o8yHhLaiPBI3TLfbWk,"too many ads...like after every song and even between songs, i was loving the app for 2 years straight but from like 4-5 days the ads have been giving me the ick...like they are seriously irritating me....hope you do understand what i am saying regards dieheart spotify lover",2,0,9.0.74.1121,2025-08-30 15:16:25,,,9.0.74.1121
1d20a801-5456-41c2-b4d6-536729964e73,Calvin YM,https://play-lh.googleusercontent.com/a-/ALV-UjXtOapi4w5Jw_qts4_7KuDWDXUo4Ta2Uc5pxU1Sd6OoKqVDswQ,"The app is really bad nowadays 👎you can't even open it and play your downloaded music without an internet connection. And when you tell them about this problem, they always say their team is working on it and that they'll resolve the problem soon. Instead of making this app great,you're too focused on some AI shh.",2,0,9.0.74.1121,2025-08-30 14:12:50,,,9.0.74.1121
49b34fbf-73d4-4cef-99a4-58157d0830d7,bernard bertolano,https://play-lh.googleusercontent.com/a/ACg8ocLzROzyNO02ycxqkfQHmxi6ZUzPPIT3dEo60Ts8ne_7TU7VQA=mo,I KEEP GETTING ADDS EVERYTIME I CLICK A SONG. ATLEAST MINIMIZE THE LITERAL ADDS,2,0,9.0.72.967,2025-08-30 11:33:58,"Hey! We hear you and we'll pass your feedback along to the Ads team. For an ad-free experience, we'd recommend checking out our Premium plans at spotify.com/premium. If you've never had Premium before, you should be eligible for our trial.",,9.0.72.967
75903dc4-bb19-4315-a051-c0c4c5013239,Craig Herriot,https://play-lh.googleusercontent.com/a-/ALV-UjW5IVNvziLib5uk8IbdCoitonmf-LcZwOwKpfppNvhWyLjbce8,"Can be a bit dodgy. Tracks skipping, jumping to completely different albums, etc. Cleared Spotify cache and restarted phone,etc. All the usual stuff. Will be OK for a while, then the same issue again.",2,0,,2025-08-30 11:29:27,"Hi. We're open to feedback, and we'd love to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us"".",,
dd3155b4-11ac-4388-a41d-d6cce2d0b047,Conchita Pangilinan,https://play-lh.googleusercontent.com/a/ACg8ocLi2c1p6q2NkamMnbM2QK2_pTZbSnsfXpDQBTOcaan3d9hXAg=mo,i love the songs but the premium is getting out of hand because when im picking my songs it says I have to use premium,2,0,9.0.74.1121,2025-08-30 11:22:04,,,9.0.74.1121
9c251ea6-594b-4aec-84e9-38ccc6c9070c,Akshay S Naik,https://play-lh.googleusercontent.com/a/ACg8ocL-lpnAlz100LpvxRjkBc10HQZIxoUyTbdXCpr2rg8yGgXCMw=mo,"what kind of app is this, First, there was a premium version only for ads, and the songs to play in a sequence according to our playlist, Now, these guys are demanding money for selecting our own songs, and there's only a certain limit, after crossing that limit it asks to subscribe for its premium version, and if you want to listen again, any specific part of the song, again a pop up comes and says you need a premium membership, what kind of app is this. Resolve this issue Spotify.",2,0,,2025-08-30 10:37:33,,,
97940d9b-492f-42ff-9067-cedf2cd55441,Mike Maxy,https://play-lh.googleusercontent.com/a/ACg8ocI6jRj0jrnyfTQbAFfu-FmUOG9fG-4PNJo5gRTbhWMcNzDWO2c=mo,Fast,2,0,8.9.10.616,2025-08-30 10:32:56,,,8.9.10.616
3fcd93be-85f9-4607-9cb1-6f7172c9a7a3,J Fal,https://play-lh.googleusercontent.com/a/ACg8ocJN6yMiXE7YWAVfIsk6jeblVX1FBW1EuPCQmGr_jNMeuAbY3g=mo,unable to search without tapping the search icon magnifier twice. The keyboard will appear and dissappear immediately.,2,0,9.0.74.1121,2025-08-30 09:13:37,"Hi. Have you tried a quick reinstall? If that doesn't help, we'd recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they'll be happy to help.",,9.0.74.1121
4005893b-f19f-4213-98ff-d37dbc53018b,Gabriel Southerling,https://play-lh.googleusercontent.com/a-/ALV-UjX5XZiHa7VS2VVI0pCP_5gpafCMVDodtcCxpaThPS01pJWCj5_y,"just get yt music. unless u wanna drop cashbecausez itwon'tt let you listen to what YOU want no no no itl just play sum else, and you'll be stuck with that. but at least it plays in the background.",2,0,9.0.74.1121,2025-08-30 08:21:48,,,9.0.74.1121
14b80e95-1c39-4124-b797-321b00ee1ca8,Steven Murdoch,https://play-lh.googleusercontent.com/a/ACg8ocIJ4NNzsp3coGFB1xDlwjUcDF_JX0klcjq-czOOCTaiKq98nA=mo,Pretty Shite - the shuffle playlist just plays the same tunes even though you've got loads more - piss poor,2,0,9.0.74.1121,2025-08-30 06:31:28,,,9.0.74.1121
e52c3ae3-f899-4a76-9207-59a97fca514c,Nicole,https://play-lh.googleusercontent.com/a-/ALV-UjU2z3bDsejJTA_k-ZEYLTGTPiNwKfiGsc_Bffgslq-zcZTmJ_BFAw,clunky and too many commercials,2,0,9.0.72.967,2025-08-30 06:04:09,,,9.0.72.967
